"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","yes_date","yeartype","water_year","dowy","summer_year","dosy","phenophase","functional_type","first_yes","year"
12002,35.633415,-83.941086,802,"TN",1159,"Quercus","velutina","black oak","Plantae",50709,498,"Colored leaves",2013,10,29,302,2456595,7,2013,10,29,302,2456595,15,2013-10-29,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",302,2013
12002,35.633415,-83.941086,802,"TN",941,"Nyssa","sylvatica","blackgum","Plantae",50710,471,"Falling leaves",2013,9,12,255,2456548,7,2013,10,22,295,2456588,22,2013-09-12,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",255,2013
12002,35.633415,-83.941086,802,"TN",941,"Nyssa","sylvatica","blackgum","Plantae",50710,498,"Colored leaves",2013,8,20,232,2456525,6,2013,8,20,232,2456525,9,2013-08-20,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",232,2013
12249,42.518417,-76.556999,175,"NY",61,"Acer","saccharum","sugar maple","Plantae",51206,498,"Colored leaves",2013,9,25,268,2456561,NA,2013,11,7,311,2456604,4,2013-09-25,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",268,2013
12249,42.518417,-76.556999,175,"NY",7,"Cercis","canadensis","eastern redbud","Plantae",52574,498,"Colored leaves",2013,10,19,292,2456585,NA,2013,11,7,311,2456604,4,2013-10-19,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",292,2013
12249,42.518417,-76.556999,175,"NY",101,"Quercus","macrocarpa","bur oak","Plantae",52582,498,"Colored leaves",2013,10,19,292,2456585,NA,2013,10,19,292,2456585,19,2013-10-19,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",292,2013
16196,44.161072,-71.652,1386,"NH",328,"Vaccinium","uliginosum","bog blueberry","Plantae",59777,371,"Breaking leaf buds",2013,6,12,163,2456456,NA,2013,6,12,163,2456456,NA,2013-06-12,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",163,2013
16196,44.161072,-71.652,1386,"NH",817,"Carex","bigelowii","Bigelow's sedge","Plantae",59778,492,"Initial growth (grasses/sedges)",2013,6,5,156,2456449,NA,2013,6,12,163,2456456,NA,2013-06-05,"calendar",NA,NA,NA,NA,"Leaf budburst","Graminoid",156,2013
16196,44.161072,-71.652,1386,"NH",743,"Diapensia","lapponica","pincushion plant","Plantae",59779,501,"Open flowers",2013,6,5,156,2456449,NA,2013,6,12,163,2456456,NA,2013-06-05,"calendar",NA,NA,NA,NA,"Open flowers","Evergreen broadleaf",156,2013
16199,44.16095,-71.644501,1596,"NH",328,"Vaccinium","uliginosum","bog blueberry","Plantae",59785,371,"Breaking leaf buds",2013,6,12,163,2456456,NA,2013,6,12,163,2456456,NA,2013-06-12,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",163,2013
16199,44.16095,-71.644501,1596,"NH",817,"Carex","bigelowii","Bigelow's sedge","Plantae",59786,492,"Initial growth (grasses/sedges)",2013,6,12,163,2456456,7,2013,6,12,163,2456456,NA,2013-06-12,"calendar",NA,NA,NA,NA,"Leaf budburst","Graminoid",163,2013
16199,44.16095,-71.644501,1596,"NH",817,"Carex","bigelowii","Bigelow's sedge","Plantae",59786,493,"Flower heads (grasses/sedges)",2013,6,5,156,2456449,NA,2013,6,12,163,2456456,NA,2013-06-05,"calendar",NA,NA,NA,NA,"Open flowers","Graminoid",156,2013
16199,44.16095,-71.644501,1596,"NH",817,"Carex","bigelowii","Bigelow's sedge","Plantae",59786,494,"Open flowers (grasses/sedges)",2013,6,5,156,2456449,NA,2013,6,5,156,2456449,7,2013-06-05,"calendar",NA,NA,NA,NA,"Open flowers","Graminoid",156,2013
16199,44.16095,-71.644501,1596,"NH",743,"Diapensia","lapponica","pincushion plant","Plantae",59787,501,"Open flowers",2013,6,5,156,2456449,NA,2013,6,12,163,2456456,NA,2013-06-05,"calendar",NA,NA,NA,NA,"Open flowers","Evergreen broadleaf",156,2013
2119,40.862221,-73.875191,26,"NY",100,"Quercus","alba","white oak","Plantae",61313,371,"Breaking leaf buds",2013,4,18,108,2456401,7,2013,4,18,108,2456401,NA,2013-04-18,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",108,2013
5262,42.442348,-72.346504,286,"MA",73,"Forsythia","spp.","forsythia","Plantae",65536,501,"Open flowers",2013,4,24,114,2456407,NA,2013,4,24,114,2456407,NA,2013-04-24,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",114,2013
2120,40.863445,-73.876656,43,"NY",61,"Acer","saccharum","sugar maple","Plantae",66511,371,"Breaking leaf buds",2013,4,11,101,2456394,7,2013,4,11,101,2456394,NA,2013-04-11,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",101,2013
2120,40.863445,-73.876656,43,"NY",1019,"Sassafras","albidum","sassafras","Plantae",66512,371,"Breaking leaf buds",2013,4,11,101,2456394,6,2013,4,11,101,2456394,NA,2013-04-11,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",101,2013
2120,40.863445,-73.876656,43,"NY",12,"Cornus","florida","flowering dogwood","Plantae",66513,371,"Breaking leaf buds",2013,4,11,101,2456394,6,2013,4,11,101,2456394,NA,2013-04-11,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",101,2013
1668,40.866283,-73.875717,21,"NY",61,"Acer","saccharum","sugar maple","Plantae",66518,471,"Falling leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",283,2013
1668,40.866283,-73.875717,21,"NY",61,"Acer","saccharum","sugar maple","Plantae",66518,498,"Colored leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",283,2013
1668,40.866283,-73.875717,21,"NY",1019,"Sassafras","albidum","sassafras","Plantae",66519,371,"Breaking leaf buds",2013,4,18,108,2456401,14,2013,4,18,108,2456401,NA,2013-04-18,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",108,2013
1668,40.866283,-73.875717,21,"NY",1019,"Sassafras","albidum","sassafras","Plantae",66519,498,"Colored leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",283,2013
1668,40.866283,-73.875717,21,"NY",1019,"Sassafras","albidum","sassafras","Plantae",66519,501,"Open flowers",2013,4,24,114,2456407,6,2013,4,24,114,2456407,NA,2013-04-24,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",114,2013
1668,40.866283,-73.875717,21,"NY",12,"Cornus","florida","flowering dogwood","Plantae",66520,371,"Breaking leaf buds",2013,4,11,101,2456394,7,2013,4,11,101,2456394,NA,2013-04-11,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",101,2013
1668,40.866283,-73.875717,21,"NY",12,"Cornus","florida","flowering dogwood","Plantae",66520,471,"Falling leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",283,2013
1668,40.866283,-73.875717,21,"NY",12,"Cornus","florida","flowering dogwood","Plantae",66520,498,"Colored leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",283,2013
1668,40.866283,-73.875717,21,"NY",1019,"Sassafras","albidum","sassafras","Plantae",66521,498,"Colored leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",283,2013
1668,40.866283,-73.875717,21,"NY",61,"Acer","saccharum","sugar maple","Plantae",66522,371,"Breaking leaf buds",2013,4,18,108,2456401,7,2013,4,18,108,2456401,NA,2013-04-18,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",108,2013
1668,40.866283,-73.875717,21,"NY",61,"Acer","saccharum","sugar maple","Plantae",66522,471,"Falling leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",283,2013
1668,40.866283,-73.875717,21,"NY",61,"Acer","saccharum","sugar maple","Plantae",66522,498,"Colored leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",283,2013
1668,40.866283,-73.875717,21,"NY",61,"Acer","saccharum","sugar maple","Plantae",66522,501,"Open flowers",2013,4,24,114,2456407,6,2013,4,24,114,2456407,NA,2013-04-24,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",114,2013
1668,40.866283,-73.875717,21,"NY",61,"Acer","saccharum","sugar maple","Plantae",66523,498,"Colored leaves",2013,10,10,283,2456576,NA,2013,10,10,283,2456576,NA,2013-10-10,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",283,2013
9341,35.639874,-83.687721,444,"TN",1098,"Setophaga","virens","black-throated green warbler","Animalia",75375,293,"Calls or song (birds)",2013,4,13,103,2456396,NA,2013,5,21,141,2456434,106,2013-04-13,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",103,2013
9342,35.644516,-83.68988,512,"TN",377,"Vireo","olivaceus","red-eyed vireo","Animalia",75391,293,"Calls or song (birds)",2013,4,20,110,2456403,NA,2013,6,1,152,2456445,154,2013-04-20,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",110,2013
8806,35.640625,-83.689034,405,"TN",1098,"Setophaga","virens","black-throated green warbler","Animalia",75401,293,"Calls or song (birds)",2013,4,9,99,2456392,NA,2013,5,20,140,2456433,NA,2013-04-09,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",99,2013
8806,35.640625,-83.689034,405,"TN",1230,"Setophaga","americana","northern parula","Animalia",75406,293,"Calls or song (birds)",2013,4,9,99,2456392,NA,2013,5,2,122,2456415,NA,2013-04-09,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",99,2013
8806,35.640625,-83.689034,405,"TN",377,"Vireo","olivaceus","red-eyed vireo","Animalia",75407,293,"Calls or song (birds)",2013,4,21,111,2456404,NA,2013,5,20,140,2456433,NA,2013-04-21,"calendar",NA,NA,NA,NA,"Calls or songs","Bird",111,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75569,471,"Falling leaves",2013,10,26,299,2456592,7,2013,11,9,313,2456606,7,2013-10-26,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",299,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75569,498,"Colored leaves",2013,9,20,263,2456556,111,2013,11,9,313,2456606,7,2013-09-20,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",263,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75570,471,"Falling leaves",2013,10,26,299,2456592,7,2013,11,9,313,2456606,7,2013-10-26,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",299,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75570,498,"Colored leaves",2013,9,20,263,2456556,111,2013,11,9,313,2456606,7,2013-09-20,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",263,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75571,471,"Falling leaves",2013,10,26,299,2456592,7,2013,11,9,313,2456606,7,2013-10-26,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",299,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75571,498,"Colored leaves",2013,10,19,292,2456585,21,2013,11,9,313,2456606,7,2013-10-19,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",292,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75572,471,"Falling leaves",2013,10,19,292,2456585,21,2013,10,19,292,2456585,7,2013-10-19,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",292,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75572,498,"Colored leaves",2013,10,19,292,2456585,21,2013,11,9,313,2456606,7,2013-10-19,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",292,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75574,371,"Breaking leaf buds",2013,4,26,116,2456409,13,2013,4,26,116,2456409,7,2013-04-26,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",116,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75574,471,"Falling leaves",2013,10,19,292,2456585,21,2013,11,9,313,2456606,7,2013-10-19,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",292,2013
9342,35.644516,-83.68988,512,"TN",1187,"Oxydendrum","arboreum","sourwood","Plantae",75574,498,"Colored leaves",2013,9,20,263,2456556,111,2013,11,9,313,2456606,7,2013-09-20,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",263,2013
8901,35.590618,-83.470062,1794,"TN",1199,"Acer","spicatum","mountain maple","Plantae",75706,471,"Falling leaves",2013,9,26,269,2456562,7,2013,9,26,269,2456562,NA,2013-09-26,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",269,2013
8901,35.590618,-83.470062,1794,"TN",1199,"Acer","spicatum","mountain maple","Plantae",75706,498,"Colored leaves",2013,8,29,241,2456534,NA,2013,9,26,269,2456562,NA,2013-08-29,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",241,2013
9339,35.637402,-83.698807,594,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75730,371,"Breaking leaf buds",2013,3,17,76,2456369,NA,2013,3,17,76,2456369,10,2013-03-17,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",76,2013
9339,35.637402,-83.698807,594,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75730,471,"Falling leaves",2013,9,16,259,2456552,111,2013,9,29,272,2456565,19,2013-09-16,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",259,2013
9339,35.637402,-83.698807,594,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75730,498,"Colored leaves",2013,9,16,259,2456552,111,2013,9,29,272,2456565,19,2013-09-16,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",259,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75731,371,"Breaking leaf buds",2013,4,3,93,2456386,7,2013,4,3,93,2456386,7,2013-04-03,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",93,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75731,471,"Falling leaves",2013,10,18,291,2456584,19,2013,10,28,301,2456594,22,2013-10-18,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",291,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75731,498,"Colored leaves",2013,10,18,291,2456584,19,2013,10,28,301,2456594,12,2013-10-18,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",291,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75732,371,"Breaking leaf buds",2013,4,3,93,2456386,7,2013,4,3,93,2456386,7,2013-04-03,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",93,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75732,471,"Falling leaves",2013,10,18,291,2456584,19,2013,10,28,301,2456594,22,2013-10-18,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",291,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75732,498,"Colored leaves",2013,9,29,272,2456565,6,2013,10,28,301,2456594,12,2013-09-29,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",272,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75733,371,"Breaking leaf buds",2013,3,17,76,2456369,NA,2013,4,3,93,2456386,7,2013-03-17,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",76,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75733,471,"Falling leaves",2013,9,29,272,2456565,6,2013,11,4,308,2456601,15,2013-09-29,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",272,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75733,498,"Colored leaves",2013,9,29,272,2456565,6,2013,10,28,301,2456594,7,2013-09-29,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",272,2013
9339,35.637402,-83.698807,594,"TN",1184,"Magnolia","fraseri","mountain magnolia","Plantae",75734,471,"Falling leaves",2013,10,18,291,2456584,19,2013,10,18,291,2456584,10,2013-10-18,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",291,2013
9339,35.637402,-83.698807,594,"TN",1184,"Magnolia","fraseri","mountain magnolia","Plantae",75734,498,"Colored leaves",2013,10,18,291,2456584,19,2013,10,18,291,2456584,10,2013-10-18,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",291,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75735,371,"Breaking leaf buds",2013,3,17,76,2456369,NA,2013,3,17,76,2456369,10,2013-03-17,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",76,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75735,471,"Falling leaves",2013,10,18,291,2456584,19,2013,11,4,308,2456601,5,2013-10-18,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",291,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75735,498,"Colored leaves",2013,9,29,272,2456565,6,2013,10,28,301,2456594,7,2013-09-29,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",272,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75736,371,"Breaking leaf buds",2013,4,10,100,2456393,7,2013,4,25,115,2456408,6,2013-04-10,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",100,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75736,471,"Falling leaves",2013,10,18,291,2456584,19,2013,11,4,308,2456601,5,2013-10-18,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",291,2013
9339,35.637402,-83.698807,594,"TN",1181,"Halesia","carolina","Carolina silverbell","Plantae",75736,498,"Colored leaves",2013,9,29,272,2456565,6,2013,11,4,308,2456601,5,2013-09-29,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",272,2013
9343,35.642799,-83.695915,423,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75737,371,"Breaking leaf buds",2013,4,2,92,2456385,6,2013,4,16,106,2456399,2,2013-04-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",92,2013
9343,35.642799,-83.695915,423,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75737,471,"Falling leaves",2013,9,4,247,2456540,92,2013,9,11,254,2456547,9,2013-09-04,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",247,2013
9343,35.642799,-83.695915,423,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75737,498,"Colored leaves",2013,9,4,247,2456540,92,2013,11,7,311,2456604,7,2013-09-04,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",247,2013
9343,35.642799,-83.695915,423,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75738,371,"Breaking leaf buds",2013,4,2,92,2456385,6,2013,4,16,106,2456399,2,2013-04-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",92,2013
9343,35.642799,-83.695915,423,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75738,471,"Falling leaves",2013,9,4,247,2456540,92,2013,9,20,263,2456556,7,2013-09-04,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",247,2013
9343,35.642799,-83.695915,423,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75738,498,"Colored leaves",2013,9,4,247,2456540,92,2013,10,31,304,2456597,7,2013-09-04,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",247,2013
9343,35.642799,-83.695915,423,"TN",1179,"Cladrastis","kentukea","Kentucky yellowwood","Plantae",75739,371,"Breaking leaf buds",2013,4,13,103,2456396,4,2013,5,1,121,2456414,6,2013-04-13,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",103,2013
9343,35.642799,-83.695915,423,"TN",1179,"Cladrastis","kentukea","Kentucky yellowwood","Plantae",75739,471,"Falling leaves",2013,9,27,270,2456563,7,2013,12,2,336,2456629,NA,2013-09-27,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",270,2013
9343,35.642799,-83.695915,423,"TN",1179,"Cladrastis","kentukea","Kentucky yellowwood","Plantae",75739,498,"Colored leaves",2013,9,11,254,2456547,7,2013,11,7,311,2456604,7,2013-09-11,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",254,2013
9344,35.640373,-83.692863,435,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75740,471,"Falling leaves",2013,9,20,263,2456556,114,2013,11,22,326,2456619,NA,2013-09-20,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",263,2013
9344,35.640373,-83.692863,435,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75740,498,"Colored leaves",2013,9,20,263,2456556,114,2013,10,31,304,2456597,2,2013-09-20,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",263,2013
9344,35.640373,-83.692863,435,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75741,471,"Falling leaves",2013,9,20,263,2456556,114,2013,11,22,326,2456619,NA,2013-09-20,"calendar",NA,NA,NA,NA,"Falling leaves","Deciduous broadleaf",263,2013
9344,35.640373,-83.692863,435,"TN",1172,"Aesculus","flava","yellow buckeye","Plantae",75741,498,"Colored leaves",2013,9,20,263,2456556,114,2013,10,31,304,2456597,2,2013-09-20,"calendar",NA,NA,NA,NA,"Colored leaves","Deciduous broadleaf",263,2013
